,Numéro d'autorisation,Nom,Adresse,Code Postal,Commune,X,Y
2610,422303,t Houten Kruis,Stationsstraat 100 ,9250,Waasmunster,631131.0625,700517.25
2611,441706,Varendries,Varendrieskouter 153 ,9031,Gent,598826.4375,693385.875
2612,421105,Duopharm Lebbeke,Dendermondsesteenweg 7 ,9280,Lebbeke,633102.3125,687910.875
2613,431001,Depuydt,Markt 1 ,9990,Maldegem,585400.9375,711404.75
2614,430503,Lievens - De Prest,Kerkstraat 2 ,9900,Eeklo,593960,708591.8125
2615,110211,Dirk Christiaens,Amerikalei 168 ,2000,Antwerpen,651624.625,710658.9375
2616,442241,Verzele Thierry,Oudenaardsesteenweg 93 ,9000,Gent,603761.5,690159.9375
2617,626346,Vpharma Liège Blonden,Avenue Blonden 38 ,4000,Liège,734975.625,647189.25
2618,627402,Multipharma,Rue Masuy 150 ,4041,Herstal,736814.875,653560.9375
2619,333301,Apo Dulst-desmedt Bvba,Woestendorp 50 ,8640,Vleteren,538739.125,678101.375
2620,330101,Apotheek Beselare,Wervikstraat 21 A,8980,Zonnebeke,555296.5625,671611.125
2621,344104,Apotheek Decorte Bvba,Stationsstraat 18 ,8790,Waregem,584056.8125,675650.875
2622,721101,Apotheek Melotte  Nv,Ophovenstraat 11 ,3670,Oudsbergen,735389,698342.1875
2623,445901,Apotheek Minnaert,Stationsstraat 5 ,9860,Oosterzele,608819.125,680994.0625
2624,441107,De Ruyck Pharma,Aarseleweg 2 ,9800,Deinze,587483,689008.0625
2625,926704,Multipharma,Avenue Jean Materne 252-254 ,5100,Namur,686168.0625,627214.875
2626,442135,Apo Coop Gent Watersportbaan,Neermeerskaai 88 ,9000,Gent,603416.625,692891.1875
2627,442166,Apo Coop Gent Brugsesteenweg,Brugsesteenweg 13-15 ,9000,Gent,602736.625,695058.5625
2628,421901,Apo Coop Schoonaarde,Schoonaardebaan 12 ,9200,Dendermonde,624997.375,688234.125
2629,273701,Pharmacie De Tourinnes,Rue Du Maieur 24 ,1457,Walhain,675157.875,647731.125
2630,850901,Pharmacie D'etalle,Rue De L'enclos 72a ,6740,Etalle,739185.5625,541071.6875
2631,625114,Multipharma,Rue Laixheau 119 ,4040,Herstal,738899,651554.875
2632,625002,Multipharma,Rue De La Tour 7 ,4680,Oupeye,738213.75,656162.3125
2633,632401,Vpharma Eynatten,Lichtenbuscher-strasse 7 ,4731,Raeren,771188.625,654985.125
2634,634001,Vpharma La Calamine Kirchstrasse,Rue De L'eglise 44 ,4720,La Calamine,766043.0625,657501.375
2635,111024,Koxplein,Koxplein 1 ,2140,Antwerpen,654505.1875,711292
2636,413101,Apotheek R.g Rebry,Kerkborre 3 ,9506,Geraardsbergen,616911.25,665168.4375
2637,212813,Maquet Monique,Rue De La Victoire 52 B,1060,Saint-gilles,648488.8125,668992.25
2638,236208,Apoteek Lefever - Feyaerts Nv,Brusselsesteenweg 225 ,3090,Overijse,660769.1875,663077.8125
2639,232705,De Greve Marthe ,Basiliekstraat   75 ,1500,Halle,640632.8125,658224.625
2640,351323,Apotheek Vuurtoren Nv,Jacob Besagestraat 60 ,8400,Oostende,550410.625,714382.625
2641,231503,Apoteek Nysen-dekempeneer Nv,Alfons De Cockplein   13 ,1831,Machelen (vl.br.),654724.4375,676048.75
2642,343401,Apotheek Corne Bvba,Rollegemplaats 8 1,8510,Kortrijk,572019.75,662606.1875
2643,625107,Pharmacie Solvay,Boulevard Ernest Solvay 25 ,4040,Herstal,738759.8125,650294.3125
2644,213205,Pharmacie City,Chaussee De Louvain 273 ,1030,Schaerbeek,651081.625,671245.75
2645,551005,Multipharma,Rue De Bruxelles 30 ,7850,Enghien,626823.125,653803.8125
2646,442141,Strobbe Els,Bijlokestraat 3 ,9000,Gent,604149.6875,693150.125
2647,443001,Beirnaert Johan,Tramstraat 63 ,9070,Destelbergen,610304.375,691472.4375
2648,452804,Apotheek De Groote,Neerstraat 2 ,9660,Brakel,607429.375,666040.0625
2649,454106,Apotheek Velghe Ronse,Peperstraat 19 ,9600,Ronse,595762.8125,659921.4375
2650,213206,Pharmacie Hoetten ,Place De La Patrie 2 ,1030,Schaerbeek,651520.4375,671830.9375
2651,564303,Pharmacie Du Beguinage,Rue Matteotti 44 ,7134,Binche,639068.5,622131.75
2652,210158,Pharmacie Boutelier,Route De Lennik 400 ,1070,Anderlecht,643899.6875,667461.4375
2653,442202,Apotheek Pharmalies,Kortrijksesteenweg 580 ,9000,Gent,604038.625,691498.6875
2654,441905,Toubast,Oosteindestraat 1 ,9940,Evergem,600622.6875,699332.8125
2655,453202,N 60,Nukerkestraat 2 ,9681,Maarkedal,595208.625,665308.125
2656,443903,Apotheek Van Overberge - Van Den Steen,Lindekouterstraat 2 ,9030,Gent,603117.6875,696486.1875
2657,443406,Van Der Vennet Apotheek,Langestraat 126 001,9050,Gent,606110.6875,691834.5
2658,414807,Apotheek Vanoost Ninove,Weggevoerdenstraat 78 ,9400,Ninove,625565.875,669993.75
2659,440102,Goed Apotheek,Lostraat 37 ,9880,Aalter,585655.25,697337.9375
2660,633501,Vpharma Herve,Outrecour 16 ,4651,Herve,749918.0625,648583.5
2661,448004,Lien Rijckaert,Oude Staatsbaan 74 ,9930,Lievegem,596474.1875,702616.5
2662,444309,Apo Coop Merelbeke Flora,Hundelgemsesteenweg 132 A,9820,Merelbeke,606737.625,690385.875
2663,240901,Bollen-van Bladel Bvba,Tervuursesteenweg 171 ,3060,Bertem,668060.4375,672698.9375
2664,713303,Apoteek Creyns  Bvba,Zolderse Kiezel 166 ,3511,Hasselt,713103.25,683039.5
2665,213282,Pharmacie Des Croisades Bvba,Vooruitgangstraat 76 ,1030,Schaarbeek,649550.6875,672247.3125
2666,237702,Apotheek Theunissen,Weerstandsplein 5 ,1600,Sint-pieters-leeuw,644121.6875,665997.3125
2667,246308,Farma De Bond Nv,Bondgenotenlaan 163 ,3000,Leuven,674228.875,674586.75
2668,260202,Apotheek Neerijse,Ganzemanstraat 8 ,3040,Huldenberg,667285.1875,667044.875
2669,120904,Baets,Kiliaanstraat 59 ,2570,Duffel,659329.4375,698360.9375
2670,213019,Pharmacie Duger,Chaussée De Haacht 61 ,1210,Saint-josse-ten-noode,650008.5,671780.25
2671,210837,Acura Pharma,Drootbeekstraat 91 ,1020,Brussel,648618.8125,673564.625
2672,213012,De Noordster,Vooruitgangsstraat 27 ,1210,Sint-joost-ten-node,649311.375,671891.125
2673,210830,Multipharma Cv,De Wandstraat 156 ,1020,Brussel,649408.9375,676713.3125
2674,574804,Multipharma,Grand' Rue 5 ,7900,Leuze-en-hainaut,597033.6875,643571.9375
2675,554203,Multipharma,Rue Marchand 12 ,7110,La Louvière,632530.25,629401.25
2676,550701,Multipharma,Grand' Rue 28 ,7864,Lessines,613633.4375,657776.5625
2677,274313,Pharmacie Servais Waterloo Diane,Chaussée De Bruxelles 102 A,1410,Waterloo,652065,657291
2678,540701,Multipharma,Grand'rue 48 ,7700,Mouscron,567176.1875,658088.9375
2679,522302,Multipharma,Rue De Mons 192 ,6140,Fontaine-l'evêque,646402.375,621799.1875
2680,521004,Multipharma,Rue Robert 28 ,7160,Chapelle-lez-herlaimont,643927.125,628878.75
2681,521111,Multipharma,Boulevard Joseph Tirou 97-99 ,6000,Charleroi,655207.6875,621962.125
2682,441907,Depoorter,Kwade Weg 18 A ,9940,Evergem,602916.4375,700462.6875
2683,611501,Multipharma,Rue Sur Les Trixhes 14 ,4218,Héron,704430.75,635582.875
2684,213809,Pharmacie Mollica,Rue Théophile Vander Elst 42 ,1170,Watermael-boitsfort,652531.75,666351.8125
2685,210102,Multipharma Cv,Lenniksebaan 906 ,1070,Anderlecht,642340.5625,667282.75
2686,210855,Multipharma Cv,Hoogstraat 343 ,1000,Brussel,648402.25,669384.8125
2687,213617,Multipharma Cv,Sint-pietersvoorplein 4 ,1180,Ukkel,647921.3125,665848.4375
2688,213614,Multipharma Cv,Waterloosesteenweg 712 ,1180,Ukkel,649900.375,667223.4375
2689,442403,Heungens Geert,Emanuel Hielstraat 36 ,9050,Gent,607208.375,692855.625
2690,461303,Heyrman Katrien,Langestraat 107 ,9150,Kruibeke,646252.75,707220
2691,122638,Apotheek Cauwenbergh,Korenmarkt 36 ,2800,Mechelen,657482.1875,690451.25
2692,240104,Pharmaclic Assets,Gouden Kruispunt 73 ,3390,Tielt-winge,685571.5,677527.75
2693,243401,Gilias ,Milsestraat   33 ,3053,Oud-heverlee,675247.6875,669193.5625
2694,243001,Elbefar Nv,Tiensesteenweg   169 ,3380,Glabbeek-zuurbemde,691558.9375,673273.8125
2695,331104,Multipharma Cv,Neermarkt 1 ,8900,Ieper,545540.25,672173.5
2696,242501,Apotheek Gortz  Nv,Dorpsplein    6 ,3071,Kortenberg,663257.75,677049.3125
2697,210853,Pharmacie Bockstael,Avenue Emile Bockstael 361 ,1020,Bruxelles,648379.625,674776.3125
2698,210856,Apotheek Grietje Paeme Bvba ,Dikke Beuklaan   115 ,1020,Brussel,646559.4375,675935.25
2699,237706,Apotena Brukom,Bergensesteenweg 735 ,1600,Sint-pieters-leeuw,641743.6875,661427
2700,241401,Apotheek Bossers,Dorpsstraat 4 ,3190,Boortmeerbeek,664342.0625,685608
2701,210758,Multipharma Cv,Kiekenmarkt 37 1,1000,Brussel,648723.375,670921.3125
2702,926802,Multipharma,Rue Thibaut 12 ,5190,Jemeppe-sur-sambre,671385,628455.1875
2703,232704,Toelen Apotekers Nv,Grote Markt 25 ,1500,Halle,640735.8125,658433.25
2704,370501,Apotheek Devroe Bvba,Kloosterstraat 16 ,8851,Ardooie,568750.5,688579.0625
2705,343101,Apotheek Katleen Vantieghem,Zwevegemstraat 47 ,8553,Zwevegem,582956.3125,666894.0625
2706,445202,Sophie De Wael,Voordries 11 ,9860,Oosterzele,610422.0625,682295.75
2707,210308,Peeters Pharma Pinoy,Avenue Guillaume Poels 22 ,1160,Auderghem,653884.0625,666831.9375
2708,114403,Cools Beatrijs,Jan Van Eycklei 2 ,2840,Rumst,652486.875,698910.75
2709,111313,Apotheek De Mortier Bvba,Augustijnslei 273 ,2930,Brasschaat,658187.625,721329.625
2710,410232,Apotheek Langestraat,Langestraat 239 ,9300,Aalst,628957.6875,681063.4375
2711,561505,Multipharma,Place De Carnières 37 ,7141,Morlanwelz,641901.0625,625804
2712,563304,Multipharma,Chaussée De Mons 125 ,7100,La Louvière,637855.3125,627635.875
2713,626407,Multipharma,Rue Jean De Wilde 4 ,4000,Liège,734730.625,650562.3125
2714,521125,Multipharma,Place Du Nord (michel Levie) 25 ,6000,Charleroi,656312.3125,623592.9375
2715,213628,Multipharma Cv,Brugmannlaan 548 ,1180,Ukkel,647737.3125,665521.875
2716,243901,Apotheek Ann Hendrix Bvba,Leuvensesteenweg 22 ,3191,Boortmeerbeek,661517.75,687082.75
2717,715303,Apotheek Malcorps Nv,Grote Markt 63 ,3800,Sint-truiden,707647.4375,667616.75
2718,234604,Farma De Heide,Topmolen 126 ,1840,Londerzeel,644756.9375,690702.875
2719,246319,Apotheek Tempelhof,Diestesestraat 223 ,3000,Leuven,674145.125,674680.875
2720,246311,Apotheek Fien Clarysse Bvba,Kapucijnenvoer 108 ,3000,Leuven,672666.3125,673894.875
2721,243807,Apotheek Haegemans-mertens Nv,Wijgmaalsesteenweg   179 A,3020,Herent,672303.875,678574.5
2722,342201,Apocare Meensepoort,Meensesteenweg 26 ,8500,Kortrijk,571393,669603
2723,461603,Verhaeghe,Meersenweg 68 ,9120,Beveren-waas,642802.625,712638.375
2724,560503,Pharmacie Hasey-de Coninck,Rue Madame 4 ,6500,Beaumont,640615.1875,602853.25
2725,311302,Apotheek Vandewynckel Bvba,Dorpsstraat 1 ,8490,Jabbeke,560945.875,708856.25
2726,331701,Ph.du Bizet - Apo Van Nieuwkerke Nv,Markt 37 ,8950,Heuvelland,541029.25,660614.3125
2727,332601,Apotheek Lamoot Nv,Poperingseweg 453 ,8908,Ieper,540837.3125,672702.375
2728,340203,Gevaert Bernadette,Klokketuin 75 ,8570,Anzegem,584933.75,671130.625
2729,340301,Apotheek Kempinaire,Doorniksesteenweg 22 ,8580,Avelgem,584838.875,663135.9375
2730,340901,Danneels,Harelbekestraat 8 ,8540,Deerlijk,578519.375,671853.875
2731,841201,Saussure Pharma,Rue Emile Gardez 2 ,6850,Paliseul,701222.25,565048
2732,237202,Apotheek Lories,Frans Van Der Steenstraat 21 ,1750,Lennik,634902.9375,666011.625
2733,442414,Van De Walle - Blancquaert,Bloemstraat 32 ,9050,Gent,607507.3125,690061.5
2734,442701,Apotheek Gottem,Oude Heirbaan 159 A,9800,Deinze,585996.375,683761.375
2735,443101,Apotheek M. Dobbels,De Plaats 3 ,9910,Aalter,583120.3125,703638.5625
2736,443404,Verstraete Patricia,Jacques Eggermontstraat 54 ,9050,Gent,605894.875,692075
2737,443405,Keizerpoort,Brusselsesteenweg 19 ,9050,Gent,606056.875,692507.5625
2738,443409,Apotheek Van De Casteele,Brusselsesteenweg 354 ,9050,Gent,606178.6875,692375.4375
2739,443502,Dierickx,Dorp West 30 ,9080,Lochristi,612385.8125,698592.9375
2740,443702,Claeys,Bredestraat-kouter 69 ,9920,Lievegem,597419.5625,699792.125
2741,443801,F. Rodenbach,Dorpsstraat 51 ,9870,Zulte,588202.8125,683461.25
2742,443901,Apotheek Hendrickx A.,Brugsesteenweg 343 ,9030,Gent,602033.4375,695603.1875
2743,232712,Acacia  Nv,Ninoofsesteenweg 60 ,1500,Halle,640504.625,658618.0625
2744,626307,Pharmacie De Campine,Rue Du Limbourg 2 ,4000,Liège,734619,650141.6875
2745,730104,Apotheek Terkoest,Onze - Lieve - Vrouwstraat 92 ,3570,Alken,713869.5625,676664.0625
2746,716602,Apotheek Hermans Nv,Heuvenstraat 74 ,3520,Zonhoven,720080.8125,686823.5625
2747,114812,Apotheek By Medi-market Group Schoten,Horstebaan 202 ,2900,Schoten,656715.8125,716694.75
2748,625701,Pharmacie Meurens,Rue De La Station 10 ,4682,Oupeye,737874.875,659651.6875
2749,625119,Pharmacie Du Marexhe,Rue Hoyoux 161 ,4040,Herstal,738796.0625,650719.375
2750,134005,Apotheek De Kempen Nv,Otterstraat 183 ,2300,Turnhout,691067.6875,723683
2751,340502,Degroote Marlies,Bellegemsestraat 139 ,8510,Kortrijk,573985.25,663559.625
2752,233302,Galmart  Godelieve,Steenweg Naar Asse 213 ,1540,Herne,630855.875,659451.3125
2753,233401,Apotheek De Waterkant Bvba,Henri Carbonstraat 2 B,1560,Hoeilaart,657366.6875,661916.1875
2754,444103,Apoteek Rigaux,Beekstraat 25/0001 ,9090,Melle,609878.5625,687978.9375
2755,444303,Heungens - Ghyzelings,Hundelgemsesteenweg 151 ,9820,Merelbeke,606713.4375,688213.0625
2756,444305,Van Driessche Filip,Hundelgemsesteenweg 652 ,9820,Merelbeke,606261.9375,687210.6875
2757,844301,Pharmacie Bruliau,Chaussée De Recogne 58 ,6840,Neufchâteau,726722.5,560833.5
2758,444502,Apotheek Van Der Weken,Bevrijdersstraat 34 ,9180,Moerbeke-waas,619971.8125,707206.0625
2759,444801,Apotheek Waeghe - Van Geluwe De Berlaere,Dorp 37 A ,9810,Nazareth,595686.4375,683519
2760,444802,Apotheek Buyck,Drapstraat 70 ,9810,Nazareth,596578.375,683386.875
2761,445001,Vandermarliere,Grote Steenweg 116 ,9870,Zulte,586366.25,680935.875
2762,445101,Ackerman Anna,Oostakkerdorp 17 ,9041,Gent,607588.75,699112.5
2763,445103,Odrp Pharma,Oostakkerdorp 26 ,9041,Gent,607607.4375,699034.8125
2764,445401,Dewulf,Gaversesteenweg 115 ,9800,Deinze,591496.125,685229.75
2765,445403,De Molenhoek,Kortrijksesteenweg 281/1 ,9800,Deinze,590108.625,684774.4375
2766,850902,Familia,Rue De La Semois 176 ,6741,Etalle,744298.75,540551.75
2767,238101,Goed Apotheek,Fuerisonplaats 6/1 ,1820,Steenokkerzeel,660142,677770.625
2768,243903,Apotheek De Smet,Hoogstraat 15 ,3191,Boortmeerbeek,662988.75,687005.375
2769,360602,Vereenooghe Hgl  Bvba,Marktplaats 20 ,8830,Hooglede,559579.5,686120.25
2770,622401,Pharmacie Populaire La Sauvegarde,Rue Vieille Voie 2 ,4602,Visé,742020,653379.1875
2771,417601,I. Wigerinck,Regentiestraat 14 ,9473,Denderleeuw,627341.25,676703.0625
2772,418109,Apotheek Desseyn,Kloosterstraat 92 ,9620,Zottegem,611509.75,671180.875
2773,420403,Apotheek Opstal,Broekstraat 28 ,9255,Buggenhout,636453,687582.8125
2774,420404,Apotheek Dalemans,Kerkstraat 75 ,9255,Buggenhout,638307.5,689611.5625
2775,420501,Apobelle,Kapellenstraat 57 ,9280,Lebbeke,630541.6875,687770.0625
2776,550802,Simon-labo6,Rue De La Haie 7 A,7190,Ecaussinnes,636176.0625,640075.9375
2777,421701,De Vriendt - Wauters,Burgemeester De Lausnaystraat 14 ,9290,Berlare,620472.625,693042.8125
2778,421802,Bontinck,Hoogstraat 33 ,9260,Wichelen,619343.8125,689083.625
2779,422301,Apotheek Termote,Vierschaar 4 ,9250,Waasmunster,630027.625,699980.6875
2780,422304,Global Pharma,Schrijbergstraat 208 ,9250,Waasmunster,628921,703607.75
2781,340904,Apothekers Beke - Debusschere Bvba,Hoogstraat 43 ,8540,Deerlijk,578784.0625,672008.5
2782,341202,Apotheek Vander Stichele F. Bvba,Koningin Fabiolastraat 17 ,8560,Wevelgem,567948.5,670786.9375
2783,341601,Apocare Vanackere,Kortrijksestraat 20 ,8501,Kortrijk,570124.4375,670756.9375
2784,342203,Apotheek Joye Bvba,Gentsesteenweg 122 ,8500,Kortrijk,573314.0625,669934.5625
2785,361520,Apotheek Decoene,Beekstraat 33 ,8800,Roeselare,561718.6875,683867
2786,450201,Apotheek Verzele Kluisbergen,Stationsstraat 28 ,9690,Kluisbergen,589437.4375,664720.75
2787,450301,Apollonia,Sint-apolloniaplein 3-5 ,9660,Brakel,605646.125,669034.3125
2788,450401,Margaretha Willemsen,Kerkstraat 24 A/2 ,9570,Lierde,612917.1875,663983.5
2789,236005,Verdesa Nv,Nijverseelstraat 2 ,1745,Opwijk,635109.1875,683595.375
2790,236004,Apotheek De Buysscher Bvba,Steenweg Op Brussel 138 ,1745,Opwijk,635618.3125,682124.625
2791,235303,Apotheek Vinck,Maurits Sacrestraat 56 ,1785,Merchtem,640630.8125,682528.125
2792,454116,Glibert - Lox,Bordetlaan 32 ,9600,Ronse,596012.6875,659029.6875
2793,454801,Van Rengen,Dorpsstraat 53 ,9667,Horebeke,601885.25,669746.75
2794,454901,Apotheek De Prijck,Latemdreef 8 ,9630,Zwalm,603763.3125,675841.25
2795,455002,Apotheek Vicky De Clippele Bv,Kloosterstraat 19 ,9572,Lierde,611625.1875,666103.625
2796,455502,Annick Casier,Oudenaardseweg 20 ,9790,Wortegem-petegem,589668,671837.625
2797,460201,Bauwens Donald,Belseledorp 68 ,9111,Sint-niklaas,630550.625,704044
2798,235102,Florentz,Kapittellaan 17 ,1860,Meise,647525.3125,680781.1875
2799,212060,London Pharma Bvba,Troonstraat 57 4,1050,Elsene,649948.875,669772.625
2800,246502,Apotheek Pharmacenter,Gemeentestraat 43 A,3210,Lubbeek,678327.1875,676088.8125
2801,442402,Apotheek De Poorter W.,Frederik Burvenichtstraat 83 ,9050,Gent,606605.25,692353.25
2802,442408,Apotheek Health And Beauty,Pastorijstraat 70 A,9940,Evergem,607005.5,707749.625
2803,233902,Van Hamme J-m,Ferdinand Verstraetenlaan 45 ,1910,Kampenhout,663004.9375,681185.3125
2804,233801,Apotheek Trap Bvba,Kerkstraat 44 ,1701,Dilbeek,641599.875,669911.6875
2805,233701,Humbeek Pharma,Kerkstraat 129 ,1851,Grimbergen,651186.375,684795.875
2806,455501,Farmaplein 10,Petegemplein 10 ,9790,Wortegem-petegem,592796.6875,669459.1875
2807,310407,Grote Markt Bvba,Peter Benoitstraat 18 ,8370,Blankenberge,563354.6875,723393.8125
2808,623701,Multipharma,Place De La Liberté 92 ,4400,Flémalle,726475.1875,643807.5625
2809,550401,Multipharma,Grand' Place 40 ,7090,Braine-le-comte,633581.1875,644466.3125
2810,460303,Thys - De Cuyper,Albert Panisstraat 176 ,9120,Beveren-waas,641143.25,710709.3125
2811,110335,Zwitserse Apotheek,Dageraadplaats 25 ,2018,Antwerpen,654238.375,710816.25
2812,238405,Ringfarma Nv,Romeinsesteenweg 450 ,1853,Grimbergen,648953.25,676796.5625
2813,310409,Apotheek Slabbinck  Bvba,Weststraat 35 ,8370,Blankenberge,563338.75,723455.875
2814,534202,Pharmacie De La Chasse Royale,Chaussée De Maubeuge 359 ,7022,Mons,620178.5625,623995.375
2815,246307,Apotheek Maho Nv,Parkstraat 94 ,3000,Leuven,673566.5625,673585
2816,220202,Pharmacie Digitale,Koningin Astridlaan 272/30 ,1950,Kraainem,656863.3125,670938.6875
2817,212213,Multipharma Cv,Koningin Astridplein 7 ,1090,Jette,646876.1875,673624.75
2818,442112,De Sweemer,Koningin Maria Hendrikaplein 42 ,9000,Gent,603856.125,692117.5
2819,454104,Omniphar,Oswald Ponettestraat 42 ,9600,Ronse,595395.875,659718.25
2820,462506,Goed,Oeverstraat 14 ,9140,Temse,639058,701627.75
2821,462109,Goed,Nieuwstraat 22 ,9100,Sint-niklaas,633876.25,705927
2822,120704,Goed,Boomstraat 49 ,2880,Bornem,640543.9375,698606.1875
2823,120501,Goed,Mechelsesteenweg 127 ,2820,Bonheiden,662158.0625,690454.3125
2824,112002,Goed,Markt 16 ,2180,Antwerpen,653412.1875,718624.3125
2825,110803,Goed Apotheek Boechout,Guido Gezellestraat 14 ,2530,Boechout,659090.875,706445.5625
2826,453501,Goed,Sint Jozefsplein 3 ,9700,Oudenaarde,596599.75,671633.1875
2827,244701,De Loore Apotheek  Bvba,Diestersteenweg 241 ,3293,Diest,695659.875,685688.8125
2828,460308,Goed,Ijzerhand 76 ,9120,Beveren-waas,641750.5625,711925.5
2829,123705,Goed,Markt 18 ,2860,Sint-katelijne-waver,661392.375,695563.125
2830,430508,Goed,Boelare 21 ,9900,Eeklo,593797.6875,708759.125
2831,123203,Goed,Hoogstraat 94 ,2870,Puurs-sint-amands,643959,696190.1875
2832,620303,Pharmacie Ans Senterre,Rue Walthere Jamar 151 ,4430,Ans,732815.875,649758.625
2833,652505,Pharmacie Bonfond,Rue Du Gobry 1 ,4130,Esneux,736619.25,638097.0625
2834,462129,Pharmaco,Hertenstraat 106/1 ,9100,Sint-niklaas,635399.1875,704690.8125
2835,133103,Sneyers - Sol,Van Der Bekenlaan 4/1 ,2360,Oud-turnhout,692778.6875,723372.125
2836,524502,Multipharma,Rue Du Corbeau 4 ,6200,Châtelet,658966.5,622447.1875
2837,552213,Sprl Pharmacie Scutnaire,Avenue Gambetta 85/1 ,7100,La Louvière,637470.6875,629246.6875
2838,510703,Pharmacie Caulier,Rue Neuve 29 ,7972,Beloeil,601063.1875,639336.75
2839,213232,El Hantlaoui Ahmed,Rue Josaphat 73-75 ,1030,Schaerbeek,650344.4375,671955.3125
2840,462505,Cauwerburg,Cauwerburg 130 ,9140,Temse,638016.375,701394.875
2841,115001,St-job,Eikenlei 13 B Bus 1,2960,Brecht,663826.6875,721550.875
2842,112507,Polderstad,Graspolderlaan 24 ,2660,Antwerpen,648151.5,708383.0625
2843,521123,Pharmacie Charleroi Nord,Grand'rue 202 ,6000,Charleroi,656319.5,623321.4375
2844,931402,Pharmacie Du Faubourg,Faubourg-saint-germain 67 ,5660,Couvin,658955.0625,582360.375
2845,521609,Pharmacie Des Trieux,Place Franklin Roosevelt 6 ,6180,Courcelles,650793.6875,627863.3125
2846,210135,Pharmacie L'olivier,Square Albert Ier 3 ,1070,Anderlecht,646879.875,669894.125
2847,446403,Apotheek Moentjens,Keistraat 30 ,9830,Sint-martens-latem,599038.6875,688226.375
2848,562301,Pharmacie Henaut,Chaussée Brunehault 207 ,7120,Estinnes,630437.25,620583.125
2849,625908,Multipharma,Rue Chafnay 3 ,4020,Liège,739562.0625,649089.25
2850,634902,Pharmacies Populaires De Verviers,Place De Rome 1 ,4960,Malmedy,767749.5625,625212.6875
2851,652802,Multipharma,Place Foguenne 10 ,4051,Chaudfontaine,739484.75,644106.75
2852,442212,Nys,Veldstraat 66 ,9000,Gent,604622.125,693740.375
2853,130405,Apotheek Meeusen,Oostmalseweg 102 A,2340,Beerse,681566.6875,722945.9375
2854,213242,Pharmacie Josaphat,Avenue Louis Bertrand 73 ,1030,Schaerbeek,650588.5625,672558.375
2855,616401,Pharmacie Voss-richard,Rue Des Stanges 22 ,4537,Verlaine,717266.375,643772.3125
2856,446206,Apotheek By Medi-market Group - Gent,Kortrijksesteenweg 1204 ,9051,Gent,600284.25,689838.9375
2857,624702,Bogest,Rue Belvaux 105 ,4030,Liège,737093.8125,646426.75
